Date,Province_State,Cases,Deaths,New Cases,New Deaths
2020-06-30,Michigan,83919,6412,529,32
2020-07-01,Michigan,84094,6417,175,5
2020-07-02,Michigan,84716,6431,622,14
2020-07-03,Michigan,85282,6434,566,3
2020-07-04,Michigan,85721,6437,439,3
2020-07-05,Michigan,86132,6437,411,0
2020-07-06,Michigan,86530,6440,398,3
2020-07-07,Michigan,87211,6470,681,30
2020-07-08,Michigan,87877,6481,666,11
2020-07-09,Michigan,88101,6490,224,9
2020-07-10,Michigan,88753,6504,652,14
2020-07-11,Michigan,89588,6532,835,28
2020-07-12,Michigan,89886,6533,298,1
2020-07-13,Michigan,90344,6540,458,7
2020-07-14,Michigan,90995,6545,651,5
2020-07-15,Michigan,92002,6549,1007,4
2020-07-16,Michigan,93018,6567,1016,18
2020-07-17,Michigan,93721,6574,703,7
2020-07-18,Michigan,94535,6583,814,9
2020-07-19,Michigan,95134,6585,599,2
2020-07-20,Michigan,95706,6592,572,7
2020-07-21,Michigan,96343,6601,637,9
2020-07-22,Michigan,96906,6607,563,6
2020-07-23,Michigan,97541,6614,635,7
2020-07-24,Michigan,98236,6619,695,5
2020-07-25,Michigan,98912,6619,676,0
2020-07-26,Michigan,99837,6619,925,0
2020-07-27,Michigan,100409,6624,572,5
2020-07-28,Michigan,101380,6640,971,16
2020-07-29,Michigan,102528,6641,1148,1
2020-07-30,Michigan,103056,6665,528,24
2020-07-31,Michigan,103783,6672,727,7
2020-08-01,Michigan,104616,6679,833,7
2020-08-02,Michigan,105090,6679,474,0
2020-08-03,Michigan,105760,6689,670,10
2020-08-04,Michigan,106828,6693,1068,4
2020-08-05,Michigan,107714,6703,886,10
2020-08-06,Michigan,108459,6731,745,28
2020-08-07,Michigan,109471,6752,1012,21
2020-08-08,Michigan,110189,6748,718,0
2020-08-09,Michigan,110838,6747,649,0
2020-08-10,Michigan,111415,6754,577,7
2020-08-11,Michigan,112865,6761,1450,7
2020-08-12,Michigan,113398,6767,533,6
2020-08-13,Michigan,114682,6783,1284,16
2020-08-14,Michigan,115526,6794,844,11
2020-08-15,Michigan,116914,6814,1388,20
2020-08-16,Michigan,117952,6820,1038,6
2020-08-17,Michigan,118460,6820,508,0
2020-08-18,Michigan,119143,6836,683,16
2020-08-19,Michigan,119694,6843,551,7
2020-08-20,Michigan,120215,6856,521,13
2020-08-21,Michigan,120215,6856,0,0
2020-08-22,Michigan,121644,6877,1429,21
2020-08-23,Michigan,122474,6884,830,7
2020-08-24,Michigan,123523,6888,1049,4
2020-08-25,Michigan,125089,6909,1566,21
2020-08-26,Michigan,125854,6915,765,6
2020-08-27,Michigan,126816,6931,962,16
2020-08-28,Michigan,127606,6937,790,6
2020-08-29,Michigan,127606,6937,0,0
2020-08-30,Michigan,129329,6976,1723,39
2020-08-31,Michigan,129861,6981,532,5
2020-09-01,Michigan,130719,6995,858,14
2020-09-02,Michigan,131331,7009,612,14
2020-09-03,Michigan,132120,7016,789,7
2020-09-04,Michigan,133350,7023,1230,7
2020-09-05,Michigan,134480,7031,1130,8
2020-09-06,Michigan,134480,7031,0,0
2020-09-07,Michigan,135935,7035,1455,4
2020-01-22,Minnesota,0,0,0,0
2020-01-23,Minnesota,0,0,0,0
2020-01-24,Minnesota,0,0,0,0
2020-01-25,Minnesota,0,0,0,0
2020-01-26,Minnesota,0,0,0,0
2020-01-27,Minnesota,0,0,0,0
2020-01-28,Minnesota,0,0,0,0
2020-01-29,Minnesota,0,0,0,0
2020-01-30,Minnesota,0,0,0,0
2020-01-31,Minnesota,0,0,0,0
2020-02-01,Minnesota,0,0,0,0
2020-02-02,Minnesota,0,0,0,0
2020-02-03,Minnesota,0,0,0,0
2020-02-04,Minnesota,0,0,0,0
2020-02-05,Minnesota,0,0,0,0
2020-02-06,Minnesota,0,0,0,0
2020-02-07,Minnesota,0,0,0,0
2020-02-08,Minnesota,0,0,0,0
2020-02-09,Minnesota,0,0,0,0
2020-02-10,Minnesota,0,0,0,0
2020-02-11,Minnesota,0,0,0,0
2020-02-12,Minnesota,0,0,0,0
2020-02-13,Minnesota,0,0,0,0
2020-02-14,Minnesota,0,0,0,0
2020-02-15,Minnesota,0,0,0,0
2020-02-16,Minnesota,0,0,0,0
2020-02-17,Minnesota,0,0,0,0
2020-02-18,Minnesota,0,0,0,0
2020-02-19,Minnesota,0,0,0,0
2020-02-20,Minnesota,0,0,0,0
2020-02-21,Minnesota,0,0,0,0
2020-02-22,Minnesota,0,0,0,0
2020-02-23,Minnesota,0,0,0,0
2020-02-24,Minnesota,0,0,0,0
2020-02-25,Minnesota,0,0,0,0
2020-02-26,Minnesota,0,0,0,0
2020-02-27,Minnesota,0,0,0,0
2020-02-28,Minnesota,0,0,0,0
2020-02-29,Minnesota,0,0,0,0
2020-03-01,Minnesota,0,0,0,0
2020-03-02,Minnesota,0,0,0,0
2020-03-03,Minnesota,0,0,0,0
2020-03-04,Minnesota,0,0,0,0
2020-03-05,Minnesota,0,0,0,0
2020-03-06,Minnesota,1,0,1,0
2020-03-07,Minnesota,1,0,0,0
2020-03-08,Minnesota,1,0,0,0
2020-03-09,Minnesota,2,0,1,0
2020-03-10,Minnesota,2,0,0,0
2020-03-11,Minnesota,5,0,3,0
2020-03-12,Minnesota,9,0,4,0
2020-03-13,Minnesota,18,0,9,0
2020-03-14,Minnesota,21,0,3,0
2020-03-15,Minnesota,21,0,0,0
2020-03-16,Minnesota,53,0,32,0
2020-03-17,Minnesota,59,0,6,0
2020-03-18,Minnesota,77,0,18,0
2020-03-19,Minnesota,89,0,12,0
2020-03-20,Minnesota,113,0,24,0
2020-03-21,Minnesota,134,1,21,1
2020-03-22,Minnesota,167,1,33,0
2020-03-23,Minnesota,235,1,68,0
2020-03-24,Minnesota,261,1,26,0
2020-03-25,Minnesota,286,1,25,0
2020-03-26,Minnesota,344,2,58,1
2020-03-27,Minnesota,396,6,52,4
2020-03-28,Minnesota,441,5,45,0
2020-03-29,Minnesota,503,13,62,8
2020-03-30,Minnesota,576,11,73,0
2020-03-31,Minnesota,629,15,53,4
2020-04-01,Minnesota,689,25,60,10
2020-04-02,Minnesota,742,26,53,1
2020-04-03,Minnesota,788,33,46,7
2020-04-04,Minnesota,867,29,79,0
2020-04-05,Minnesota,942,32,75,3
2020-04-06,Minnesota,992,30,50,0
2020-04-07,Minnesota,1075,34,83,4
2020-04-08,Minnesota,1158,39,83,5
2020-04-09,Minnesota,1242,50,84,11
2020-04-10,Minnesota,1337,57,95,7
2020-04-11,Minnesota,1431,65,94,8
2020-04-12,Minnesota,1626,70,195,5
2020-04-13,Minnesota,1626,70,0,0
2020-04-14,Minnesota,1730,79,104,9
2020-04-15,Minnesota,1811,87,81,8
2020-04-16,Minnesota,1811,87,0,0
2020-04-17,Minnesota,2070,111,259,24
2020-04-18,Minnesota,2209,121,139,10
2020-04-19,Minnesota,2360,134,151,13
2020-04-20,Minnesota,2474,143,114,9
2020-04-21,Minnesota,2571,160,97,17
2020-04-22,Minnesota,2726,179,155,19
2020-04-23,Minnesota,2945,200,219,21
2020-04-24,Minnesota,3191,221,246,21
2020-04-25,Minnesota,3451,244,260,23
2020-04-26,Minnesota,3611,272,160,28
2020-04-27,Minnesota,3811,286,200,14
2020-04-28,Minnesota,4187,301,376,15
2020-04-29,Minnesota,4651,319,464,18
2020-04-30,Minnesota,5145,343,494,24
2020-05-01,Minnesota,5743,370,598,27
2020-05-02,Minnesota,6232,394,489,24
2020-05-03,Minnesota,6683,418,451,24
2020-05-04,Minnesota,7255,427,572,9
2020-05-05,Minnesota,7873,456,618,29
2020-05-06,Minnesota,8590,485,717,29
2020-05-07,Minnesota,9385,508,795,23
2020-05-08,Minnesota,10119,534,734,26
2020-05-09,Minnesota,10807,558,688,24
2020-05-10,Minnesota,11289,578,482,20
2020-05-11,Minnesota,11824,591,535,13
2020-05-12,Minnesota,12524,614,700,23
2020-05-13,Minnesota,12933,638,409,24
2020-05-14,Minnesota,13456,681,523,43
2020-05-15,Minnesota,14264,701,808,20
2020-05-16,Minnesota,14997,718,733,17
2020-05-17,Minnesota,15697,740,700,22
2020-05-18,Minnesota,16400,749,703,9
2020-05-19,Minnesota,17064,766,664,17
2020-05-20,Minnesota,17702,795,638,29
2020-05-21,Minnesota,18234,827,532,32
2020-05-22,Minnesota,19025,860,791,33
2020-05-23,Minnesota,19861,870,836,10
2020-05-24,Minnesota,20592,887,731,17
2020-05-25,Minnesota,21337,899,745,12
2020-05-26,Minnesota,21975,917,638,18
2020-05-27,Minnesota,22525,952,550,35
2020-05-28,Minnesota,23041,987,516,35
2020-05-29,Minnesota,23597,1016,556,29
2020-05-30,Minnesota,24276,1046,679,30
2020-05-31,Minnesota,24939,1060,663,14
2020-06-01,Minnesota,25296,1070,357,10
2020-06-02,Minnesota,25591,1092,295,22
2020-06-03,Minnesota,25944,1108,353,16
2020-06-04,Minnesota,26348,1137,404,29
2020-06-05,Minnesota,27076,1170,728,33
2020-06-06,Minnesota,27597,1192,521,22
2020-06-07,Minnesota,27973,1208,376,16
2020-06-08,Minnesota,28312,1219,339,11
2020-06-09,Minnesota,28609,1239,297,20
2020-06-10,Minnesota,28951,1298,342,59
2020-06-11,Minnesota,29399,1311,448,13
2020-06-12,Minnesota,29860,1336,461,25
2020-06-13,Minnesota,30229,1345,369,9
2020-06-14,Minnesota,30527,1360,298,15
2020-06-15,Minnesota,30749,1366,222,6
2020-06-16,Minnesota,30937,1375,188,9
2020-06-17,Minnesota,31355,1389,418,14
2020-06-18,Minnesota,31733,1409,378,20
2020-06-19,Minnesota,32088,1424,355,15
2020-06-20,Minnesota,32535,1435,447,11
2020-06-21,Minnesota,33002,1443,467,8
2020-06-22,Minnesota,33307,1447,305,4
2020-06-23,Minnesota,33546,1457,239,10
2020-06-24,Minnesota,33843,1467,297,10
2020-06-25,Minnesota,34202,1476,359,9
2020-06-26,Minnesota,34697,1481,495,5
2020-06-27,Minnesota,35115,1487,418,6
2020-06-28,Minnesota,35631,1495,516,8
2020-06-29,Minnesota,35943,1505,312,10
2020-06-30,Minnesota,36386,1511,443,6
2020-07-01,Minnesota,36797,1519,411,8
2020-07-02,Minnesota,37292,1532,495,13
2020-07-03,Minnesota,37700,1540,408,8
2020-07-04,Minnesota,37700,1540,0,0
2020-07-05,Minnesota,38213,1545,513,5
2020-07-06,Minnesota,38647,1548,434,3
2020-07-07,Minnesota,39218,1551,571,3
2020-07-08,Minnesota,39676,1561,458,10
2020-07-09,Minnesota,40247,1566,571,5
2020-07-10,Minnesota,40853,1571,606,5
2020-07-11,Minnesota,41659,1575,806,4
2020-07-12,Minnesota,42369,1578,710,3
2020-07-13,Minnesota,42860,1580,491,2
2020-07-14,Minnesota,43262,1586,402,6
2020-07-15,Minnesota,43836,1598,574,12
2020-07-16,Minnesota,44438,1606,602,8
2020-07-17,Minnesota,45098,1613,660,7
2020-07-18,Minnesota,45559,1618,461,5
2020-07-19,Minnesota,46297,1621,738,3
2020-07-20,Minnesota,47866,1625,1569,4
2020-07-21,Minnesota,47568,1628,0,3
2020-07-22,Minnesota,48083,1632,515,4
2020-07-23,Minnesota,48851,1641,768,9
2020-07-24,Minnesota,49630,1646,779,5
2020-07-25,Minnesota,50457,1651,827,5
2020-07-26,Minnesota,51320,1654,863,3
2020-07-27,Minnesota,51983,1656,663,2
2020-07-28,Minnesota,52467,1660,484,4
2020-07-29,Minnesota,53061,1669,594,9
2020-07-30,Minnesota,53810,1674,749,5
2020-07-31,Minnesota,54579,1680,769,6
2020-08-01,Minnesota,55316,1686,737,6
2020-08-02,Minnesota,56082,1694,766,8
2020-08-03,Minnesota,56700,1696,618,2
2020-08-04,Minnesota,57302,1700,602,4
2020-08-05,Minnesota,57888,1711,586,11
2020-08-06,Minnesota,58772,1718,884,7
2020-08-07,Minnesota,59311,1722,539,4
2020-08-08,Minnesota,60238,1730,927,8
2020-08-09,Minnesota,61032,1739,794,9
2020-08-10,Minnesota,61650,1742,618,3
2020-08-11,Minnesota,61970,1748,320,6
2020-08-12,Minnesota,62436,1770,466,22
2020-08-13,Minnesota,63128,1777,692,7
2020-08-14,Minnesota,63867,1785,739,8
2020-08-15,Minnesota,64559,1711,692,0
2020-08-16,Minnesota,65298,1798,739,87
2020-08-17,Minnesota,65864,1804,566,6
2020-08-18,Minnesota,66240,1813,376,9
2020-08-19,Minnesota,66743,1829,503,16
2020-08-20,Minnesota,67428,1837,685,8
2020-08-21,Minnesota,68269,1845,841,8
2020-08-22,Minnesota,68987,1853,718,8
2020-08-23,Minnesota,69707,1859,720,6
2020-08-24,Minnesota,70425,1863,718,4
2020-08-25,Minnesota,70831,1871,406,8
2020-08-26,Minnesota,71363,1886,532,15
2020-08-27,Minnesota,72531,1904,1168,18
2020-08-28,Minnesota,73387,1908,856,4
2020-08-29,Minnesota,74402,1912,1015,4
2020-08-30,Minnesota,75343,1914,941,2
2020-08-31,Minnesota,76023,1915,680,1
2020-09-01,Minnesota,76519,1920,496,5
2020-09-02,Minnesota,77242,1934,723,14
2020-09-03,Minnesota,78330,1941,1088,7
2020-09-04,Minnesota,79132,1951,802,10
2020-09-05,Minnesota,80047,1955,915,4
2020-09-06,Minnesota,80767,1961,720,6
2020-09-07,Minnesota,81425,1964,658,3
2020-01-22,Mississippi,0,0,0,0
2020-01-23,Mississippi,0,0,0,0
2020-01-24,Mississippi,0,0,0,0
2020-01-25,Mississippi,0,0,0,0
2020-01-26,Mississippi,0,0,0,0
2020-01-27,Mississippi,0,0,0,0
2020-01-28,Mississippi,0,0,0,0
2020-01-29,Mississippi,0,0,0,0
2020-01-30,Mississippi,0,0,0,0
2020-01-31,Mississippi,0,0,0,0
2020-02-01,Mississippi,0,0,0,0
2020-02-02,Mississippi,0,0,0,0
2020-02-03,Mississippi,0,0,0,0
2020-02-04,Mississippi,0,0,0,0
2020-02-05,Mississippi,0,0,0,0
2020-02-06,Mississippi,0,0,0,0
2020-02-07,Mississippi,0,0,0,0
2020-02-08,Mississippi,0,0,0,0
2020-02-09,Mississippi,0,0,0,0
2020-02-10,Mississippi,0,0,0,0
2020-02-11,Mississippi,0,0,0,0
2020-02-12,Mississippi,0,0,0,0
2020-02-13,Mississippi,0,0,0,0
2020-02-14,Mississippi,0,0,0,0
2020-02-15,Mississippi,0,0,0,0
2020-02-16,Mississippi,0,0,0,0
2020-02-17,Mississippi,0,0,0,0
2020-02-18,Mississippi,0,0,0,0
2020-02-19,Mississippi,0,0,0,0
2020-02-20,Mississippi,0,0,0,0
2020-02-21,Mississippi,0,0,0,0
2020-02-22,Mississippi,0,0,0,0
2020-02-23,Mississippi,0,0,0,0
2020-02-24,Mississippi,0,0,0,0
2020-02-25,Mississippi,0,0,0,0
2020-02-26,Mississippi,0,0,0,0
2020-02-27,Mississippi,0,0,0,0
2020-02-28,Mississippi,0,0,0,0
2020-02-29,Mississippi,0,0,0,0
2020-03-01,Mississippi,0,0,0,0
2020-03-02,Mississippi,0,0,0,0
2020-03-03,Mississippi,0,0,0,0
2020-03-04,Mississippi,0,0,0,0
2020-03-05,Mississippi,0,0,0,0
2020-03-06,Mississippi,0,0,0,0
2020-03-07,Mississippi,0,0,0,0
2020-03-08,Mississippi,0,0,0,0
2020-03-09,Mississippi,0,0,0,0
2020-03-10,Mississippi,0,0,0,0
2020-03-11,Mississippi,0,0,0,0
2020-03-12,Mississippi,1,0,1,0
2020-03-13,Mississippi,8,0,7,0
2020-03-14,Mississippi,6,0,0,0
2020-03-15,Mississippi,6,0,0,0
2020-03-16,Mississippi,12,0,6,0
2020-03-17,Mississippi,21,0,9,0
2020-03-18,Mississippi,34,0,13,0
2020-03-19,Mississippi,50,1,16,1
2020-03-20,Mississippi,80,1,30,0
2020-03-21,Mississippi,182,1,102,0
2020-03-22,Mississippi,207,1,25,0
2020-03-23,Mississippi,249,1,42,0
2020-03-24,Mississippi,320,1,71,0
2020-03-25,Mississippi,377,3,57,2
2020-03-26,Mississippi,485,6,108,3
2020-03-27,Mississippi,579,8,94,2
2020-03-28,Mississippi,663,13,84,5
2020-03-29,Mississippi,759,14,96,1
2020-03-30,Mississippi,936,18,177,4
2020-03-31,Mississippi,937,20,1,2
2020-04-01,Mississippi,1073,22,136,2
2020-04-02,Mississippi,1177,26,104,4
2020-04-03,Mississippi,1358,29,181,3
2020-04-04,Mississippi,1455,35,97,6
2020-04-05,Mississippi,1638,43,183,8
2020-04-06,Mississippi,1738,51,100,8
2020-04-07,Mississippi,1915,60,177,9
2020-04-08,Mississippi,2003,67,88,7
2020-04-09,Mississippi,2260,76,257,9
2020-04-10,Mississippi,2469,82,209,6
2020-04-11,Mississippi,2642,93,173,11
2020-04-12,Mississippi,2781,96,139,3
2020-04-13,Mississippi,2942,98,161,2
2020-04-14,Mississippi,3087,111,145,13
2020-04-15,Mississippi,3360,122,273,11
2020-04-16,Mississippi,3624,129,264,7
2020-04-17,Mississippi,3793,140,169,11
2020-04-18,Mississippi,3974,152,181,12
2020-04-19,Mississippi,4274,159,300,7
2020-04-20,Mississippi,4512,169,238,10
2020-04-21,Mississippi,4716,183,204,14
2020-04-22,Mississippi,4894,193,178,10
2020-04-23,Mississippi,5153,201,259,8
2020-04-24,Mississippi,5434,209,281,8
2020-04-25,Mississippi,5718,221,284,12
2020-04-26,Mississippi,5911,227,193,6
2020-04-27,Mississippi,6094,229,183,2
2020-04-28,Mississippi,6342,239,248,10
2020-04-29,Mississippi,6569,250,227,11
2020-04-30,Mississippi,6815,261,246,11
2020-05-01,Mississippi,7212,281,397,20
2020-05-02,Mississippi,7441,291,229,10
2020-05-03,Mississippi,7550,303,109,12
2020-05-04,Mississippi,7877,310,327,7
2020-05-05,Mississippi,8207,342,330,32
2020-05-06,Mississippi,8424,374,217,32
2020-05-07,Mississippi,8686,396,262,22
2020-05-08,Mississippi,9090,409,404,13
2020-05-09,Mississippi,9378,421,288,12
2020-05-10,Mississippi,9501,430,123,9
2020-05-11,Mississippi,9674,435,173,5
2020-05-12,Mississippi,9908,457,234,22
2020-05-13,Mississippi,10090,465,182,8
2020-05-14,Mississippi,10483,480,393,15
2020-05-15,Mississippi,10801,493,318,13
2020-05-16,Mississippi,11123,510,322,17
2020-05-17,Mississippi,11296,521,173,11
2020-05-18,Mississippi,11432,527,136,6
2020-05-19,Mississippi,11704,554,272,27
2020-05-20,Mississippi,11967,570,263,16
2020-05-21,Mississippi,12222,580,255,10
2020-05-22,Mississippi,12625,595,403,15
2020-05-23,Mississippi,13005,616,380,21
2020-05-24,Mississippi,13260,625,255,9
2020-05-25,Mississippi,13458,635,198,10
2020-05-26,Mississippi,13731,652,273,17
2020-05-27,Mississippi,14044,670,313,18
2020-05-28,Mississippi,14372,693,328,23
2020-05-29,Mississippi,14793,710,421,17
2020-05-30,Mississippi,15229,723,436,13
2020-05-31,Mississippi,15523,734,294,11
2020-06-01,Mississippi,15752,739,229,5
2020-06-02,Mississippi,16041,767,289,28
2020-06-03,Mississippi,16322,782,281,15
2020-06-04,Mississippi,16560,794,238,12
2020-06-05,Mississippi,16769,803,209,9
2020-06-06,Mississippi,17039,811,270,8
2020-06-07,Mississippi,17270,817,231,6
2020-06-08,Mississippi,17768,837,498,20
2020-06-09,Mississippi,18123,847,355,10
2020-06-10,Mississippi,18483,868,360,21
2020-06-11,Mississippi,18483,868,0,0
2020-06-12,Mississippi,19091,881,608,13
2020-06-13,Mississippi,19348,889,257,8
2020-06-14,Mississippi,19516,891,168,2
2020-06-15,Mississippi,19799,895,283,4
2020-06-16,Mississippi,20152,915,353,20
2020-06-17,Mississippi,20641,938,489,23
2020-06-18,Mississippi,20641,938,0,0
2020-06-19,Mississippi,20641,938,0,0
2020-06-20,Mississippi,20641,938,0,0
2020-06-21,Mississippi,20641,938,0,0
2020-06-22,Mississippi,22329,978,1688,40
2020-06-23,Mississippi,22898,989,569,11
2020-06-24,Mississippi,23424,1011,526,22
2020-06-25,Mississippi,24516,1016,1092,5
2020-06-26,Mississippi,25066,1022,550,6
2020-06-27,Mississippi,25531,1035,465,13
2020-06-28,Mississippi,25892,1039,361,4
2020-06-29,Mississippi,26567,1059,675,20
2020-06-30,Mississippi,27247,1073,680,14
2020-07-01,Mississippi,27900,1082,653,9
2020-07-02,Mississippi,28770,1092,870,10
2020-07-03,Mississippi,29684,1103,914,11
2020-07-04,Mississippi,30674,1107,990,4
2020-07-05,Mississippi,30900,1111,226,4
2020-07-06,Mississippi,31257,1114,357,3
2020-07-07,Mississippi,32214,1158,957,44
2020-07-08,Mississippi,32888,1188,674,30
2020-07-09,Mississippi,33591,1204,703,16
2020-07-10,Mississippi,34622,1215,1031,11
2020-07-11,Mississippi,35419,1230,797,15
2020-07-12,Mississippi,36287,1249,868,19
2020-07-13,Mississippi,36680,1250,393,1
2020-07-14,Mississippi,37542,1272,862,22
2020-07-15,Mississippi,38567,1290,1025,18
2020-07-16,Mississippi,39797,1308,1230,18
2020-07-17,Mississippi,40829,1332,1032,24
2020-07-18,Mississippi,41846,1346,1017,14
2020-07-19,Mississippi,42638,1355,792,9
2020-07-20,Mississippi,43889,1358,1251,3
2020-07-21,Mississippi,45524,1389,1635,31
2020-07-22,Mississippi,47071,1423,1547,34
2020-07-23,Mississippi,48053,1436,982,13
2020-07-24,Mississippi,49585,1463,1532,27
2020-07-25,Mississippi,50981,1478,1396,15
2020-07-26,Mississippi,52154,1493,1173,15
2020-07-27,Mississippi,52781,1498,627,5
2020-07-28,Mississippi,54085,1540,1304,42
2020-07-29,Mississippi,55804,1563,1719,23
2020-07-30,Mississippi,57579,1611,1775,48
2020-07-31,Mississippi,58747,1663,1168,52
2020-08-01,Mississippi,59881,1693,1134,30
2020-08-02,Mississippi,60553,1703,672,10
2020-08-03,Mississippi,61125,1711,572,8
2020-08-04,Mississippi,62199,1753,1074,42
2020-08-05,Mississippi,63444,1804,1245,51
2020-08-06,Mississippi,64400,1825,956,21
2020-08-07,Mississippi,65436,1848,1036,23
2020-08-08,Mississippi,66646,1874,1210,26
2020-08-09,Mississippi,67173,1896,527,22
2020-08-10,Mississippi,67649,1912,476,16
2020-08-11,Mississippi,68293,1944,644,32
2020-08-12,Mississippi,69374,1989,1081,45
2020-08-13,Mississippi,69986,2011,612,22
2020-08-14,Mississippi,70930,2043,944,32
2020-08-15,Mississippi,71755,2080,825,37
2020-08-16,Mississippi,72136,2084,381,4
2020-08-17,Mississippi,72412,2095,276,11
2020-08-18,Mississippi,73207,2127,795,32
2020-08-19,Mississippi,74555,2163,1348,36
2020-08-20,Mississippi,75449,2190,894,27
2020-08-21,Mississippi,76323,2214,874,24
2020-08-22,Mississippi,77268,2237,945,23
2020-08-23,Mississippi,77894,2240,626,3
2020-08-24,Mississippi,78405,2248,511,8
2020-08-25,Mississippi,79206,2315,801,67
2020-08-26,Mississippi,80110,2373,904,58
2020-08-27,Mississippi,80695,2399,585,26
2020-08-28,Mississippi,81294,2413,599,14
2020-08-29,Mississippi,82029,2427,735,14
2020-08-30,Mississippi,82676,2441,647,14
2020-08-31,Mississippi,82950,2473,274,32
2020-09-01,Mississippi,83584,2493,634,20
2020-09-02,Mississippi,84365,2526,781,33
2020-09-03,Mississippi,85116,2536,751,10
2020-09-04,Mississippi,85939,2558,823,22
2020-09-05,Mississippi,86478,2569,539,11
2020-09-06,Mississippi,86888,2584,410,15
2020-09-07,Mississippi,87130,2585,242,1
2020-01-22,Missouri,0,0,0,0
2020-01-23,Missouri,0,0,0,0
2020-01-24,Missouri,0,0,0,0
2020-01-25,Missouri,0,0,0,0
2020-01-26,Missouri,0,0,0,0
2020-01-27,Missouri,0,0,0,0
2020-01-28,Missouri,0,0,0,0
2020-01-29,Missouri,0,0,0,0
2020-01-30,Missouri,0,0,0,0
2020-01-31,Missouri,0,0,0,0
2020-02-01,Missouri,0,0,0,0
2020-02-02,Missouri,0,0,0,0
2020-02-03,Missouri,0,0,0,0
2020-02-04,Missouri,0,0,0,0
2020-02-05,Missouri,0,0,0,0
2020-02-06,Missouri,0,0,0,0
2020-02-07,Missouri,0,0,0,0
2020-02-08,Missouri,0,0,0,0
2020-02-09,Missouri,0,0,0,0
2020-02-10,Missouri,0,0,0,0
2020-02-11,Missouri,0,0,0,0
2020-02-12,Missouri,0,0,0,0
2020-02-13,Missouri,0,0,0,0
2020-02-14,Missouri,0,0,0,0
2020-02-15,Missouri,0,0,0,0
2020-02-16,Missouri,0,0,0,0
2020-02-17,Missouri,0,0,0,0
2020-02-18,Missouri,0,0,0,0
2020-02-19,Missouri,0,0,0,0
2020-02-20,Missouri,0,0,0,0
2020-02-21,Missouri,0,0,0,0
2020-02-22,Missouri,0,0,0,0
2020-02-23,Missouri,0,0,0,0
2020-02-24,Missouri,0,0,0,0
2020-02-25,Missouri,0,0,0,0
2020-02-26,Missouri,0,0,0,0
2020-02-27,Missouri,0,0,0,0
2020-02-28,Missouri,0,0,0,0
2020-02-29,Missouri,0,0,0,0
2020-03-01,Missouri,0,0,0,0
2020-03-02,Missouri,0,0,0,0
2020-03-03,Missouri,0,0,0,0
2020-03-04,Missouri,0,0,0,0
2020-03-05,Missouri,0,0,0,0
2020-03-06,Missouri,0,0,0,0
2020-03-07,Missouri,0,0,0,0
2020-03-08,Missouri,1,0,1,0
2020-03-09,Missouri,1,0,0,0
2020-03-10,Missouri,1,0,0,0
2020-03-11,Missouri,1,0,0,0
2020-03-12,Missouri,1,0,0,0
2020-03-13,Missouri,5,0,4,0
2020-03-14,Missouri,4,0,0,0
2020-03-15,Missouri,5,0,1,0
2020-03-16,Missouri,8,0,3,0
2020-03-17,Missouri,14,0,6,0
2020-03-18,Missouri,21,1,7,1
2020-03-19,Missouri,44,1,23,0
2020-03-20,Missouri,86,3,42,2
2020-03-21,Missouri,89,3,3,0
2020-03-22,Missouri,122,3,33,0
2020-03-23,Missouri,229,4,107,1
2020-03-24,Missouri,297,8,68,4
2020-03-25,Missouri,382,9,85,1
2020-03-26,Missouri,577,9,195,0
2020-03-27,Missouri,744,9,167,0
2020-03-28,Missouri,864,13,120,4
2020-03-29,Missouri,934,16,70,3
2020-03-30,Missouri,1289,16,355,0
2020-03-31,Missouri,1550,19,261,3
2020-04-01,Missouri,1803,24,253,5
2020-04-02,Missouri,2003,32,200,8
2020-04-03,Missouri,2124,45,121,13
2020-04-04,Missouri,2475,51,351,6
2020-04-05,Missouri,2571,64,96,13
2020-04-06,Missouri,3031,73,460,9
2020-04-07,Missouri,3328,93,297,20
2020-04-08,Missouri,3512,110,184,17
2020-04-09,Missouri,3754,124,242,14
2020-04-10,Missouri,4149,133,395,9
2020-04-11,Missouri,4395,145,246,12
2020-04-12,Missouri,4534,158,139,13
2020-04-13,Missouri,4714,167,180,9
2020-04-14,Missouri,4881,185,167,18
2020-04-15,Missouri,5005,202,124,17
2020-04-16,Missouri,5308,216,303,14
2020-04-17,Missouri,5520,229,212,13
2020-04-18,Missouri,5713,236,193,7
2020-04-19,Missouri,5881,242,168,6
2020-04-20,Missouri,6043,263,162,21
2020-04-21,Missouri,6242,281,199,18
2020-04-22,Missouri,6433,301,191,20
2020-04-23,Missouri,6701,317,268,16
2020-04-24,Missouri,6944,343,243,26
2020-04-25,Missouri,7109,357,165,14
2020-04-26,Missouri,7276,374,167,17
2020-04-27,Missouri,7445,395,169,21
2020-04-28,Missouri,7592,409,147,14
2020-04-29,Missouri,7762,424,170,15
2020-04-30,Missouri,7957,443,195,19
2020-05-01,Missouri,8190,457,233,14
2020-05-02,Missouri,8449,472,259,15
2020-05-03,Missouri,8712,484,263,12
2020-05-04,Missouri,8998,495,286,11
2020-05-05,Missouri,9195,524,197,29
2020-05-06,Missouri,9447,539,252,15
2020-05-07,Missouri,9683,562,236,23
2020-05-08,Missouri,9829,583,146,21
2020-05-09,Missouri,9988,594,159,11
